word,predictor,coefficient,p_val,warnings_m1,warnings_m2
chair,maxmonth_pre,-0.14275773513574788,0.052479008674104155,,
title,maxmonth_pre,-0.14230311865982814,0.2482880085759256,,
game,maxmonth_pre,-0.14221751331713592,0.041222411440295974,,
rock,maxmonth_pre,-0.14201611786890822,0.036907944216783554,,
teaching,maxmonth_pre,-0.1416044543157188,0.03626380185690518,,"Model convergence problem; singular convergence (7). See vignette('troubleshooting'), help('diagnose')"
swimming,maxmonth_pre,-0.1405944075996503,0.1138283972980923,,
print,maxmonth_pre,-0.14043163058365624,0.14688369980433164,,
lady,maxmonth_pre,-0.1398340031189564,0.2391399904613922,,
item,maxmonth_pre,-0.1391555307233538,0.20257649327917543,,
thigh,maxmonth_pre,-0.1390946656171097,0.019400740271009475,,
store,maxmonth_pre,-0.13825929098933762,0.03234349380088312,,
wine,maxmonth_pre,-0.1380302127872524,0.28073037168674925,,
width,maxmonth_pre,-0.13753801317222175,0.12074913261636794,,
splash,maxmonth_pre,-0.13731811905796742,0.10671620504291406,,
sewing,maxmonth_pre,-0.13581094571523675,0.15131316719955612,,
mist,maxmonth_pre,-0.13545068144907277,0.05895964885590337,,
bread,maxmonth_pre,-0.1350670661183421,0.081446437317714,,
thirst,maxmonth_pre,-0.1349566346677723,0.10936130248431401,,
paste,maxmonth_pre,-0.13444236314414645,0.26562914597075726,,
spring,maxmonth_pre,-0.13415803086241765,0.015207510344900057,,
nation,maxmonth_pre,-0.1340547835342778,0.28743442380752493,,
shirt,maxmonth_pre,-0.13316116412751458,0.11957990255146199,,
garment,maxmonth_pre,-0.1329063454908527,0.24086697617486566,,
player,maxmonth_pre,-0.13286266288147602,0.25013011977071736,,
distinction,maxmonth_pre,-0.13251500059118648,0.23565394715617466,,
sand,maxmonth_pre,-0.13217669604908747,0.03564901849686055,,
record,maxmonth_pre,-0.13186428618029006,0.1682062932455011,,
drip,maxmonth_pre,-0.13130297623009046,0.07205403193112818,,
feature,maxmonth_pre,-0.13105116892634885,0.07234959511171231,,
handkerchief,maxmonth_pre,-0.13101839210913557,0.17788989787193943,,
lack,maxmonth_pre,-0.13091881837260239,0.058306382718521774,,
south,maxmonth_pre,-0.12957267331342806,0.15489354561568516,,
butter,maxmonth_pre,-0.12952025925227575,0.22927343560401783,,
construction,maxmonth_pre,-0.12921702624781692,0.16948400638969793,,
ball,maxmonth_pre,-0.1276114583472973,0.022349037200104786,,
goat,maxmonth_pre,-0.1274623260552429,0.15052976278184138,,
attempt,maxmonth_pre,-0.12670847673192964,0.08877496866339957,,
steam,maxmonth_pre,-0.1252714277233566,0.09451239120851988,,
skill,maxmonth_pre,-0.12521295891787748,0.17845719475642247,,
injury,maxmonth_pre,-0.12492439503785276,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
opinion,maxmonth_pre,-0.12489003951160968,0.19961085797198877,,
mountain,maxmonth_pre,-0.12439232452140843,0.14614102545620522,,
guide,maxmonth_pre,-0.123455120862502,0.07293950277992389,,
rash,maxmonth_pre,-0.12220529318067934,0.15073070584711887,,
remainder,maxmonth_pre,-0.12213374768614876,0.1651478743151004,,
scream,maxmonth_pre,-0.1214615644874309,0.1277309393165608,,
orphan,maxmonth_pre,-0.12146119579588707,0.0867015249830903,,
hail,maxmonth_pre,-0.12135936477465074,0.1451089963174393,,
flap,maxmonth_pre,-0.12100559765963317,0.143308842637872,,
room,maxmonth_pre,-0.12093600361051593,0.07507861459817658,,
onion,maxmonth_pre,-0.12059087988339386,0.14809115699009537,,
stink,maxmonth_pre,-0.120484006593892,0.08174630132673562,,
meat,maxmonth_pre,-0.12036412647114073,0.03870979523340377,,
detail,maxmonth_pre,-0.12011098822158667,0.17301005542147838,,
grief,maxmonth_pre,-0.11964479620287871,0.28707320248892954,,
warrior,maxmonth_pre,-0.11961606692902595,0.4039335381521202,,
grain,maxmonth_pre,-0.11948481466313035,0.25103286849793705,,
talk,maxmonth_pre,-0.11903585229357876,0.3327879168085068,,
liquid,maxmonth_pre,-0.1188980235388849,0.07814549904174503,,
hurry,maxmonth_pre,-0.11876732983440351,0.044253306311800286,,
devil,maxmonth_pre,-0.11870703692194806,0.33422554314540004,,
rooster,maxmonth_pre,-0.11848906686339929,0.37950638839496825,,
curve,maxmonth_pre,-0.11845484014291792,0.21102914582688337,,
harm,maxmonth_pre,-0.11823222453734338,0.16582448052414264,,
bed,maxmonth_pre,-0.11782215501277896,0.011550355593552403,,
basin,maxmonth_pre,-0.11756853560266173,0.22595593014922535,,
aspect,maxmonth_pre,-0.11755289782268681,0.26623090658866067,,
moment,maxmonth_pre,-0.11692535358565878,0.20009518914958696,,
nostril,maxmonth_pre,-0.11645245939832669,0.10999789509115053,,
business,maxmonth_pre,-0.11599246111675704,0.1887317058853695,,
apple,maxmonth_pre,-0.11464876699029257,0.16582069279783007,,
fox,maxmonth_pre,-0.11437699312873079,0.31156416036528073,,
grape,maxmonth_pre,-0.11352026268549827,0.2854396134391452,,
pet,maxmonth_pre,-0.1130779508256187,0.2715447079425367,,
report,maxmonth_pre,-0.11283725149502419,0.1135388586942189,,
silver,maxmonth_pre,-0.1126825550490926,0.2205674421400813,,
exception,maxmonth_pre,-0.11245871004035224,0.3252471110664638,,
agent,maxmonth_pre,-0.11227569405215604,0.2584397508946929,,
trace,maxmonth_pre,-0.11202214896042945,0.21527553987207543,,
creature,maxmonth_pre,-0.11191792948854987,0.1393309411041947,,
kitchen,maxmonth_pre,-0.11177215549925748,0.31041682727999365,,
gall,maxmonth_pre,-0.11137378912706819,0.2329842187865666,,
glass,maxmonth_pre,-0.11076492873933913,0.06193669571832357,,
cousin,maxmonth_pre,-0.11018121949190496,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
needle,maxmonth_pre,-0.10999767848525815,0.037740917867523094,,
mercy,maxmonth_pre,-0.10984353181212696,0.2795294514451578,,
pin,maxmonth_pre,-0.10940735665709517,0.24946934107890603,,
metal,maxmonth_pre,-0.10901718520714954,0.1655394975426885,,
element,maxmonth_pre,-0.10900293275497462,0.439254344645099,,
evidence,maxmonth_pre,-0.10863871315414683,0.24208592441017068,,
air,maxmonth_pre,-0.10755219419035084,0.013358815218311698,,
shop,maxmonth_pre,-0.10749809467692913,0.31521089912532196,,
intention,maxmonth_pre,-0.10733655055087389,0.23154005762214708,,
grant,maxmonth_pre,-0.10557288938447404,0.33377544212387994,,
location,maxmonth_pre,-0.10543602118959766,0.426705221781309,,
difference,maxmonth_pre,-0.1044152630317793,0.1946054218637621,,
fun,maxmonth_pre,-0.10433145180721726,0.21441704438053036,,
route,maxmonth_pre,-0.10392230109454322,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
plane,maxmonth_pre,-0.10361913104743203,0.23379533266016198,,
patient,maxmonth_pre,-0.1012700169653458,0.303036925051021,,
pile,maxmonth_pre,-0.0998497416176739,0.07002841926894204,,
quarter,maxmonth_pre,-0.09976129986236919,0.24660919770319745,,
puff,maxmonth_pre,-0.09881199218412948,0.22445088673955252,,
spouse,maxmonth_pre,-0.09829058584305951,0.45640835841686256,,
rag,maxmonth_pre,-0.09823714753990075,0.249604901833083,,
jail,maxmonth_pre,-0.09765852085521559,0.7143910300887375,,
fortune,maxmonth_pre,-0.09683727491459186,0.3521287363934273,,
burden,maxmonth_pre,-0.09671162084040533,0.25866150323382114,,
teacher,maxmonth_pre,-0.09554543301370994,0.18173385129127115,,
concern,maxmonth_pre,-0.09494305596946598,0.3317977267981167,,
nape,maxmonth_pre,-0.09438724288948089,0.3212430077299542,,
paint,maxmonth_pre,-0.09411596795015059,0.22815341443318893,,
cure,maxmonth_pre,-0.09338814394323718,0.21589953024265132,,
kettle,maxmonth_pre,-0.09208438040610373,0.45842916714765153,,
comment,maxmonth_pre,-0.09166826212154727,0.4132017510498235,,
lion,maxmonth_pre,-0.09146735701208035,0.4395747912263558,,
dialect,maxmonth_pre,-0.09118008223020577,0.45232117727339916,,
issue,maxmonth_pre,-0.08985419450771243,0.34656698454258505,,
container,maxmonth_pre,-0.08932254416345053,0.42291435360731083,,
goal,maxmonth_pre,-0.08915216548389632,0.40280946787903993,,
doubt,maxmonth_pre,-0.08913167608927368,0.2738156758798204,,
kiss,maxmonth_pre,-0.08896204135718412,0.159447251652659,,
gold,maxmonth_pre,-0.08879478251960977,0.33264408410181373,,
command,maxmonth_pre,-0.08803542620283845,0.24637088999593681,,
layer,maxmonth_pre,-0.08795289118679747,0.330643739917704,,
eyelash,maxmonth_pre,-0.08728808106934219,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
hoe,maxmonth_pre,-0.08701791121643829,0.48923549278380857,,
hat,maxmonth_pre,-0.08637293365428216,0.24919981968733998,,
structure,maxmonth_pre,-0.08607361030355483,0.3570249272966802,,
howl,maxmonth_pre,-0.08526695728244758,0.24652405707832384,,
sweat,maxmonth_pre,-0.0850846609833656,0.17080345904241784,,
prayer,maxmonth_pre,-0.08477479502316658,0.37939337722241495,,
vowel,maxmonth_pre,-0.08364121608212319,0.46232220901600585,,
staff,maxmonth_pre,-0.08357026865140664,0.4524888277075949,,
memory,maxmonth_pre,-0.08291257440250031,0.365008635771491,,
whirlwind,maxmonth_pre,-0.08281500245196088,0.3127084997260441,,
cloud,maxmonth_pre,-0.08274020546665285,0.14877956474983606,,
visitor,maxmonth_pre,-0.08252055451462138,0.3877922891118454,,
bone,maxmonth_pre,-0.0822420795204721,0.07595709007520313,,
niece,maxmonth_pre,-0.08224031061086494,0.29495587005412577,,
country,maxmonth_pre,-0.08149044519973811,0.31913851678581145,,
aid,maxmonth_pre,-0.08105053646159108,0.3515779122322325,,
settlement,maxmonth_pre,-0.08015476062717872,0.42731245912734056,,
fork,maxmonth_pre,-0.08000774129059092,0.2124703927714443,,
stab,maxmonth_pre,-0.0792071136288312,0.31252809973049417,,
value,maxmonth_pre,-0.07901957600847076,0.219391931748416,,
obligation,maxmonth_pre,-0.07884785428292625,0.5165855117227102,,
damage,maxmonth_pre,-0.07879143709164846,0.37164649705835295,,
footprint,maxmonth_pre,-0.07862169123718521,0.31500305829960107,,
stroke,maxmonth_pre,-0.0785101307495442,0.4236888076697972,,
picture,maxmonth_pre,-0.07799132766757291,0.27657119344143877,,
star,maxmonth_pre,-0.07783474792053349,0.12317670265728689,,
crop,maxmonth_pre,-0.0776349147610771,0.36357157914616983,,
misfortune,maxmonth_pre,-0.07759274147169994,0.38795294027281624,,
plug,maxmonth_pre,-0.07717564911879436,0.39697908577231017,,
territory,maxmonth_pre,-0.07565490869445818,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
board,maxmonth_pre,-0.07517036164900913,0.3700178325721708,,
usage,maxmonth_pre,-0.07488765175095634,0.507781255187483,,
yard,maxmonth_pre,-0.07471985994347494,0.41981075887439334,,
worker,maxmonth_pre,-0.07399136432930492,0.3863826750372355,,
valley,maxmonth_pre,-0.07389271121765464,0.3627734347084749,,
expert,maxmonth_pre,-0.0737451424335635,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
soup,maxmonth_pre,-0.07344576869838376,0.4604366719169151,,
prey,maxmonth_pre,-0.0733646683943828,0.4909344724723147,,
introduction,maxmonth_pre,-0.07331150351181914,0.38782774871885867,,
rattle,maxmonth_pre,-0.07330917529194501,0.48884767063522305,,
date,maxmonth_pre,-0.07327644341978537,0.36912543166609646,,
grandmother,maxmonth_pre,-0.07305322125656434,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
future,maxmonth_pre,-0.07296490354602951,0.2717883413216834,,
choice,maxmonth_pre,-0.07241457877526815,0.39659513077044234,,
baby,maxmonth_pre,-0.0722238813276458,0.3665950529539201,,
care,maxmonth_pre,-0.07185581261993255,0.08394483709092307,,
slap,maxmonth_pre,-0.07131732394823315,0.39935036474047647,,
kick,maxmonth_pre,-0.07099725583536194,0.2675429040035317,,
backbone,maxmonth_pre,-0.07069815649232618,0.426184375400562,,
daytime,maxmonth_pre,-0.06921346372769785,0.471899829452268,,
nurse,maxmonth_pre,-0.06826564264859111,0.35398997807953597,,
dog,maxmonth_pre,-0.06821341195082135,0.2446047815646124,,
loop,maxmonth_pre,-0.06815741247474964,0.5458339466700113,,
intestine,maxmonth_pre,-0.06760958313943477,0.31975233858106106,,
wound,maxmonth_pre,-0.06752873051194933,0.25818281251206116,,
herb,maxmonth_pre,-0.06698751918744496,0.5866642831880049,,
plow,maxmonth_pre,-0.06691909208949001,0.506440491008158,,
rake,maxmonth_pre,-0.06669112773937359,NA,,"Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting');Model convergence problem; singular convergence (7). See vignette('troubleshooting'), help('diagnose')"
symbol,maxmonth_pre,-0.06655768198720699,0.4800634493567415,,
context,maxmonth_pre,-0.06631999282824218,0.45054758709297094,,
pebble,maxmonth_pre,-0.06593557515729631,0.424268350213342,,
hunt,maxmonth_pre,-0.06579305817403615,0.39494406157619355,,
breath,maxmonth_pre,-0.06571572204069731,0.2059962270946965,,
insult,maxmonth_pre,-0.06529680162800337,0.48508989052483437,,
fright,maxmonth_pre,-0.06527435895721505,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
hour,maxmonth_pre,-0.0645767517464315,0.35101303869582146,,
experience,maxmonth_pre,-0.06423215544144932,0.3863145419544729,,
pop,maxmonth_pre,-0.06407728661286131,0.5576057447555102,,
attack,maxmonth_pre,-0.06395883503879925,0.2679549044526243,,
position,maxmonth_pre,-0.06389018490633404,0.3100520568865848,,
like,maxmonth_pre,-0.063655023474501,0.133764511735292,,
supply,maxmonth_pre,-0.06357515454827808,0.46263080776499244,,
vocabulary,maxmonth_pre,-0.0634802943876362,0.6210245167909667,,
beard,maxmonth_pre,-0.06287311510803727,0.24325933711499548,,
space,maxmonth_pre,-0.062023834006285916,0.275552114607932,,
flag,maxmonth_pre,-0.061993405517257294,0.5035936281023228,,
council,maxmonth_pre,-0.06172743412184086,0.5849183212190207,,
band,maxmonth_pre,-0.06169163389631308,0.44146246557692886,,
material,maxmonth_pre,-0.061633890928610394,0.3005822747963639,,
honey,maxmonth_pre,-0.06161182508146478,0.42228039899506326,,
publication,maxmonth_pre,-0.061475025554420776,0.53639949802565,,
tongue,maxmonth_pre,-0.061438704799474844,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
abdomen,maxmonth_pre,-0.06131200559987212,0.5233434753626535,,
trust,maxmonth_pre,-0.061167931828191996,0.4913215830059612,,
bracelet,maxmonth_pre,-0.06111627599696085,0.5384362078233322,,
interest,maxmonth_pre,-0.060666283697165924,0.4189409365024863,,
bull,maxmonth_pre,-0.06059383356634779,0.46323925723016324,,
combination,maxmonth_pre,-0.06021289699957244,0.6372012951658518,,
lid,maxmonth_pre,-0.05999222452050904,0.4002666220288432,,
grave,maxmonth_pre,-0.05993245827784257,0.36591224800417976,,
fingernail,maxmonth_pre,-0.0598207002238389,0.5691225438492027,,
poison,maxmonth_pre,-0.05937092018324326,0.3595921336483649,,
heel,maxmonth_pre,-0.05878754482257527,0.20751825966296997,,
limb,maxmonth_pre,-0.05868241057362823,0.38964651862078387,,
horn,maxmonth_pre,-0.05833978100125796,0.34353384310555035,,
vein,maxmonth_pre,-0.05774692183451178,0.37461689951062754,,
approach,maxmonth_pre,-0.05773396098831973,0.46729413840748113,,
race,maxmonth_pre,-0.057634813413309345,0.46001745029797225,,
hammer,maxmonth_pre,-0.05718706716206831,0.3386557010325592,,
cap,maxmonth_pre,-0.056715250111168,0.456245210431087,,
cigarette,maxmonth_pre,-0.056625022760716806,0.617006521676611,,
transport,maxmonth_pre,-0.056462357640340674,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
liver,maxmonth_pre,-0.05642558186996775,0.3642793767039781,,
scratch,maxmonth_pre,-0.05635497573134008,0.3143002088324974,,
whisper,maxmonth_pre,-0.05614395846705284,0.33258073797417337,,
animal,maxmonth_pre,-0.055664075767456044,0.2913091865802431,,
evening,maxmonth_pre,-0.055617007965183984,0.2762789672933259,,
noon,maxmonth_pre,-0.05544806147268992,0.42845748423018404,,
service,maxmonth_pre,-0.05489016313808912,0.510331239508536,,
chance,maxmonth_pre,-0.05460331451805061,0.5406139180428104,,
brain,maxmonth_pre,-0.05446618597087751,0.3544882937587733,,
explanation,maxmonth_pre,-0.054257318441845157,0.5009192037190906,,
molar,maxmonth_pre,-0.053744711350848136,0.5942658188105813,,
system,maxmonth_pre,-0.05301611589497167,0.5686644444937823,,
residence,maxmonth_pre,-0.05292908017997472,0.6093959839287151,,
effort,maxmonth_pre,-0.052622802126124815,0.49392917959359894,,
reason,maxmonth_pre,-0.052404389520724785,0.28350497727616186,,
brush,maxmonth_pre,-0.05222000802758589,0.46865007746673565,,
spoon,maxmonth_pre,-0.051961381839762164,0.4244118522947031,,
bible,maxmonth_pre,-0.05159021853536998,0.7098437712309198,,
regret,maxmonth_pre,-0.051564643746540594,0.5483161683360367,,
assistance,maxmonth_pre,-0.05138435917652783,0.505961963669165,,
rust,maxmonth_pre,-0.050746167817382164,0.510537860581938,,
repair,maxmonth_pre,-0.05074606955920779,0.47628948824664674,,
city,maxmonth_pre,-0.05061405296232855,0.6377514796333257,,
bruise,maxmonth_pre,-0.05044512143311349,0.48725136730835805,,
thanks,maxmonth_pre,-0.050139673662353126,0.5370395522748033,,
kidney,maxmonth_pre,-0.049964823922197595,0.44933750383872656,,
shock,maxmonth_pre,-0.04975316766181986,0.6134206950882607,,
limp,maxmonth_pre,-0.04972819732958187,0.49456233643157443,,
heart,maxmonth_pre,-0.04964153200035846,0.3774895404170903,,
bell,maxmonth_pre,-0.0494405956344701,0.4712803062862423,,
belt,maxmonth_pre,-0.049131263488657435,0.42400641524192023,,
page,maxmonth_pre,-0.04898427143354214,0.6019586225709025,,
foot,maxmonth_pre,-0.04887121434032326,0.21306099215370322,,
copy,maxmonth_pre,-0.04876084303505524,0.4731644358802161,,
bandage,maxmonth_pre,-0.048699806738517065,0.5271620914516537,,
argument,maxmonth_pre,-0.04860179908964858,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
arm,maxmonth_pre,-0.048408782304719414,0.2444772847996622,,
pillow,maxmonth_pre,-0.04828119828751007,0.4175402781995701,,
north,maxmonth_pre,-0.04808795655607544,0.5816052408567,,
drink,maxmonth_pre,-0.047715730529138835,0.29413526537221446,,
cave,maxmonth_pre,-0.04765345364620916,0.47125947137658536,,
seal,maxmonth_pre,-0.04751715177063859,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
index,maxmonth_pre,-0.04735714411023141,0.6537889576951594,,
relationship,maxmonth_pre,-0.047198228172525954,0.5880653526613102,,
dwelling,maxmonth_pre,-0.04716441103973449,0.6671571856816108,,
relative,maxmonth_pre,-0.046853469050632215,0.5824675260649657,,
opportunity,maxmonth_pre,-0.046746204989693375,0.5718706731812042,,
dislike,maxmonth_pre,-0.046657416827789,0.6203705638934499,,
airplane,maxmonth_pre,-0.0464916855235696,0.6616641192933057,,
circle,maxmonth_pre,-0.04636305584100194,0.4669552945527015,,
gravel,maxmonth_pre,-0.04615734466802544,0.5519959922020802,,
existence,maxmonth_pre,-0.045986840132139266,0.6471557170192096,,
ditch,maxmonth_pre,-0.04582441471385132,0.6172084661193786,,
toy,maxmonth_pre,-0.04567880489729573,0.6067923513775619,,
adult,maxmonth_pre,-0.045045574346808684,0.614660832472537,,
weather,maxmonth_pre,-0.044451173464539605,0.536704054648989,,
direction,maxmonth_pre,-0.044218442312924246,0.4733568973987565,,
burst,maxmonth_pre,-0.04419286451374374,0.5205510450063169,,
rib,maxmonth_pre,-0.04393856082883027,0.44736482636977165,,
cord,maxmonth_pre,-0.04377834636504216,0.4727809192123214,,
smoke,maxmonth_pre,-0.04369565222611124,0.31540356773164857,,
lake,maxmonth_pre,-0.04349179205306172,0.652976729812252,,
door,maxmonth_pre,-0.04343769472107409,0.3184486448919385,,
saliva,maxmonth_pre,-0.04273697098618158,0.491032118627602,,
mix,maxmonth_pre,-0.042684326374615666,0.37291116208733355,,
knee,maxmonth_pre,-0.04267214684403829,0.3805856574347718,,
view,maxmonth_pre,-0.04249765113369022,0.5046805417892805,,
harvest,maxmonth_pre,-0.042080950644078956,0.614574105758167,,
quality,maxmonth_pre,-0.041842351378294104,0.6090722585041325,,
completion,maxmonth_pre,-0.04168638146847774,0.6557874477145238,,
sink,maxmonth_pre,-0.041534913640485296,0.5011250658526826,,
leader,maxmonth_pre,-0.041208878248580515,0.5549897311803575,,
chain,maxmonth_pre,-0.041149607338166055,0.5040652949530438,,
corn,maxmonth_pre,-0.04091630038704703,0.7105322222151036,,
breathing,maxmonth_pre,-0.04040779337131904,0.5794321110255821,,
shower,maxmonth_pre,-0.040354411452312895,0.5936435665266422,,
gossip,maxmonth_pre,-0.0400406345023942,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
district,maxmonth_pre,-0.04001753928215717,0.763358692588495,,
pupil,maxmonth_pre,-0.039966174238291026,0.5735214077347819,,
control,maxmonth_pre,-0.039174366559090665,0.5718500846824419,,
spin,maxmonth_pre,-0.03895802374775244,0.7344849698976794,,
trip,maxmonth_pre,-0.038812194064219825,0.5853059345989452,,
servant,maxmonth_pre,-0.03860944612388585,0.6637945482657042,,
mistake,maxmonth_pre,-0.03854733609745352,0.49720312365975883,,
health,maxmonth_pre,-0.03820062874150466,0.5714165268273753,,
desire,maxmonth_pre,-0.0381789837507802,0.5674434170155662,,
success,maxmonth_pre,-0.03784035133603114,0.6796201804596026,,
tax,maxmonth_pre,-0.03771615312406817,0.7202702353119326,,
bowl,maxmonth_pre,-0.03763792076436239,0.5571578790355549,,
pad,maxmonth_pre,-0.037466808896095855,0.7016040153204097,,
arrow,maxmonth_pre,-0.037146381580284056,0.6887476318046902,,
statement,maxmonth_pre,-0.03679678131174135,1,,
clothes,maxmonth_pre,-0.03657423272741409,0.5287455127559753,,
nipple,maxmonth_pre,-0.03652852946402064,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
cost,maxmonth_pre,-0.036169644106226674,0.6988416448469223,,
function,maxmonth_pre,-0.03586589819938828,0.7141089937042546,,
religion,maxmonth_pre,-0.03566686064810656,0.7318080271220104,,
limit,maxmonth_pre,-0.035650074271418856,0.6942222080635478,,
possession,maxmonth_pre,-0.03547650020677179,0.5896333598138627,,
pole,maxmonth_pre,-0.03537969933106455,0.5694306730378208,,
slave,maxmonth_pre,-0.03530369646329139,0.7327517051729235,,
cattle,maxmonth_pre,-0.035040929616449216,0.7321898783294201,,
trim,maxmonth_pre,-0.03450361035348077,0.6507422921719409,,
heat,maxmonth_pre,-0.034438744631131266,0.4950333844318292,,
event,maxmonth_pre,-0.03379764843268727,0.6592316893445738,,
range,maxmonth_pre,-0.033153639923704445,0.7142147190217261,,
wage,maxmonth_pre,-0.03287117962013161,0.7083192217137797,,
mixture,maxmonth_pre,-0.03281358144180016,0.6629571342450732,,
error,maxmonth_pre,-0.0327231414913894,0.7108151569433399,,
history,maxmonth_pre,-0.032277021909186576,0.7190563978679914,,
hole,maxmonth_pre,-0.03219321134211769,0.4515001303084691,,
money,maxmonth_pre,-0.03203120781596067,0.6203746521821555,,
shed,maxmonth_pre,-0.03188968901549741,0.6057764216213412,,
struggle,maxmonth_pre,-0.03166296860108713,0.7405764709480668,,
household,maxmonth_pre,-0.03127568633407539,0.7719467666718871,,
conversation,maxmonth_pre,-0.031252048617105364,0.6651730283056303,,
wind,maxmonth_pre,-0.0309813943080378,0.49785161223127233,,
lock,maxmonth_pre,-0.030719380090722448,0.6108503470871283,,
skull,maxmonth_pre,-0.03067539940883535,0.5915235909124636,,
pair,maxmonth_pre,-0.030308268143968177,0.6506280702337441,,
cup,maxmonth_pre,-0.030282198832113177,0.6296225189640797,,
monkey,maxmonth_pre,-0.03013709871779063,0.8048740225076569,,
second,maxmonth_pre,-0.030023829225198796,0.5520847428889856,,
soil,maxmonth_pre,-0.028935164936037646,0.6652148454630131,,
sugar,maxmonth_pre,-0.028300941518883554,0.6849920352394965,,
itch,maxmonth_pre,-0.02810514832023528,0.6895807814817846,,
wake,maxmonth_pre,-0.027488977502137673,0.6789498431166167,,
connection,maxmonth_pre,-0.027376156209534337,0.17753668461961364,,
process,maxmonth_pre,-0.0272550630200485,0.7098458214794546,,
twin,maxmonth_pre,-0.027239324212956634,0.712034864283728,,
knowledge,maxmonth_pre,-0.027237160830969515,0.6117199986126516,,
agreement,maxmonth_pre,-0.02714412864206673,0.6972199852365538,,
bolt,maxmonth_pre,-0.027055992831754586,0.7563704980788803,,
trouble,maxmonth_pre,-0.027014637938743476,0.7177921929934367,,
ankle,maxmonth_pre,-0.026960049104708988,0.6765348736003007,,
ability,maxmonth_pre,-0.026947004994673847,0.761048161289381,,
visit,maxmonth_pre,-0.026945052438658423,0.646150472623644,,
whistle,maxmonth_pre,-0.026784493245343,0.6624426182754946,,
cry,maxmonth_pre,-0.026737794755258622,0.7542625977075668,,
massage,maxmonth_pre,-0.025710219881132763,0.8170573234817058,,
tube,maxmonth_pre,-0.025637258246839788,0.8002973963001678,,
response,maxmonth_pre,-0.025459524061194477,0.7771093119190304,,
age,maxmonth_pre,-0.025441490680411676,0.5828265652414752,,
blood,maxmonth_pre,-0.025127356680774027,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
ash,maxmonth_pre,-0.02488336563750583,0.6509956263087594,,
wedge,maxmonth_pre,-0.02486449904528135,0.8062631060301725,,
sale,maxmonth_pre,-0.024739370034026868,0.7949432987960153,,
design,maxmonth_pre,-0.024705135659621586,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
force,maxmonth_pre,-0.024305853790258874,0.6689813136017244,,
nephew,maxmonth_pre,-0.024185069300893074,0.7576818292239473,,
messenger,maxmonth_pre,-0.024165184261357185,0.7846135506878424,,
question,maxmonth_pre,-0.023894220581766788,0.6254239580065658,,
situation,maxmonth_pre,-0.023793195494286195,0.7645998762383196,,
content,maxmonth_pre,-0.023744017211880877,0.8320927506898931,,
office,maxmonth_pre,-0.02358688943035728,0.8069760445752991,,
patience,maxmonth_pre,-0.023450210545913543,0.8221973647719446,,
hair,maxmonth_pre,-0.023229346846072,0.49985698298027526,,
son-in-law,maxmonth_pre,-0.023162080317735825,0.7890728362848162,,
iron,maxmonth_pre,-0.022750036503954886,0.7142130439721676,,
weapon,maxmonth_pre,-0.022333135902142375,0.6970194101293479,,
liar,maxmonth_pre,-0.022326854722749378,0.780464152721317,,
god,maxmonth_pre,-0.02218569044271282,0.8000872690657251,,
queen,maxmonth_pre,-0.02218018260677675,0.8045386783419367,,
scissors,maxmonth_pre,-0.02210844744842649,0.7445630676789933,,
ear,maxmonth_pre,-0.021958999638668552,0.595426249501636,,
enclosure,maxmonth_pre,-0.02186230505719885,0.823837416335287,,
bill,maxmonth_pre,-0.021466299974395496,0.8413222632293494,,
scent,maxmonth_pre,-0.021424438567553862,0.7643333681081989,,
infant,maxmonth_pre,-0.021251848029713822,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
plan,maxmonth_pre,-0.02109565238882019,0.7648936074675983,,
extension,maxmonth_pre,-0.02099047526051406,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
tomorrow,maxmonth_pre,-0.020903662388933125,0.78808931087914,,
shaft,maxmonth_pre,-0.02088563062826015,0.850164281824401,,
understanding,maxmonth_pre,-0.020717625477888895,0.7832769508979227,,
